source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 00:00:00,12:00am,12:00a,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 01:30:00,1:30am,1:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 02:00:00,2:00am,2:00a,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 04:00:00,4:00am,4:00a,,SportsCenter With Scott Van Pelt,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 05:00:00,5:00am,5:00a,,SportsCenter With Scott Van Pelt,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-06,2026-06-06 11:00:00,11:00am,11:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 00:00:00,12:00am,12:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 01:00:00,1:00am,1:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 02:00:00,2:00am,2:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 03:00:00,3:00am,3:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 04:00:00,4:00am,4:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 05:00:00,5:00am,5:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 06:30:00,6:30am,6:30a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-07,2026-06-07 23:00:00,11:00pm,11:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPNU,2026-06-05,2026-06-05 16:00:00,4:00pm,4:00p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-05,2026-06-05 16:30:00,4:30pm,4:30p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-05,2026-06-05 20:00:00,8:00pm,8:00p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-05,2026-06-05 20:30:00,8:30pm,8:30p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-05,2026-06-05 23:30:00,11:30pm,11:30p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 12:00:00,12:00pm,12:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 16:00:00,4:00pm,4:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 18:00:00,6:00pm,6:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 20:00:00,8:00pm,8:00p,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
tvguide_aywt,ESPNU,2026-06-06,2026-06-06 21:30:00,9:30pm,9:30p,,SEC Inside,,https://areyouwatchingthis.com/tv/stations/espnuhd-espnu-hd,,
